"Dates"	"Value"	"Modif"
2011-01-01	469.864581070764	"NO"
2011-01-02	407.202062438657	"NO"
2011-01-03	304.564139572371	"NO"
2011-01-04	281.607606136706	"NO"
2011-01-05	458.472401646118	"NO"
2011-01-06	452.345745036038	"NO"
2011-01-07	282.655893875355	"NO"
2011-01-08	353.229418012758	"NO"
2011-01-09	410.610083848936	"NO"
2011-01-10	340.828630784	"NO"
2011-01-11	465.489731627598	"NO"
2011-01-12	519.956297109554	"NO"
2011-01-13	487.11623706977	"NO"
2011-01-14	437.353435445263	"NO"
2011-01-15	394.210408989859	"NO"
2011-01-16	442.218854889908	"NO"
2011-01-17	317.726429579527	"NO"
2011-01-18	440.405930531714	"NO"
2011-01-19	431.027720709527	"NO"
2011-01-20	465.869305858428	"NO"
2011-01-21	436.080968550208	"NO"
2011-01-22	491.570748573886	"NO"
2011-01-23	441.224478381414	"NO"
2011-01-24	476.386638906341	"NO"
2011-01-25	525.423968786129	"NO"
2011-01-26	481.777047208259	"NO"
2011-01-27	437.975358832526	"NO"
2011-01-28	418.186273927239	"NO"
2011-01-29	457.142742008865	"NO"
2011-01-30	461.592281683776	"NO"
2011-01-31	448.698715626026	"NO"
2011-02-01	540.158044358048	"NO"
2011-02-02	509.942058426703	"NO"
2011-02-03	493.584108989156	"NO"
2011-02-04	533.172593519805	"NO"
2011-02-05	460.67694325414	"NO"
2011-02-06	521.443633603948	"NO"
2011-02-07	455.6778860621	"NO"
2011-02-08	431.990220656329	"NO"
2011-02-09	507.194305895695	"NO"
2011-02-10	540.182187450319	"NO"
2011-02-11	452.925571861298	"SI"
2011-02-12	492.120917077058	"SI"
2011-02-13	479.520159660605	"SI"
2011-02-14	476.883684845156	"SI"
2011-02-15	398.487681104622	"SI"
2011-02-16	336.165529040353	"SI"
2011-02-17	438.847921368467	"SI"
2011-02-18	427.08790256588	"SI"
2011-02-19	444.74258832562	"SI"
2011-02-20	475.907838668796	"SI"
2011-02-21	504.519129563623	"SI"
2011-02-22	442.911243514389	"SI"
2011-02-23	453.482155154025	"SI"
2011-02-24	452.349586917237	"SI"
2011-02-25	396.071687640377	"SI"
2011-02-26	474.594668694665	"SI"
2011-02-27	443.989618474748	"SI"
2011-02-28	457.686578372924	"SI"
2011-03-01	249.640605219083	"NO"
2011-03-02	239.135394859294	"NO"
2011-03-03	313.044643796202	"NO"
2011-03-04	537.891886221299	"NO"
2011-03-05	476.144084973838	"NO"
2011-03-06	469.510266631997	"NO"
2011-03-07	407.47864624764	"NO"
2011-03-08	408.09486415387	"NO"
2011-03-09	490.071831914561	"NO"
2011-03-10	420.381492292601	"NO"
2011-03-11	472.84763483902	"NO"
2011-03-12	573.628054374484	"NO"
2011-03-13	537.16198975523	"NO"
2011-03-14	589.80937480902	"NO"
2011-03-15	382.119557284014	"NO"
2011-03-16	538.913377159767	"NO"
2011-03-17	494.738009994555	"NO"
2011-03-18	346.096783130666	"NO"
2011-03-19	394.944680563903	"NO"
2011-03-20	257.220991352062	"NO"
2011-03-21	242.5611572012	"NO"
2011-03-22	343.679690432102	"NO"
2011-03-23	508.394933336207	"NO"
2011-03-24	224.598945439246	"NO"
2011-03-25	344.472676664441	"NO"
2011-03-26	367.142141562136	"NO"
2011-03-27	270.090915255374	"NO"
2011-03-28	315.169693684068	"NO"
