"Dates"	"Value"	"Modif"
2011-07-21	24.9	"NO"
2011-07-22	25.3	"NO"
2011-07-23	23.5	"NO"
2011-07-24	22.2	"NO"
2011-07-25	22.7	"NO"
2011-07-26	22.5	"NO"
2011-07-27	23.5	"NO"
2011-07-28	22.1	"NO"
2011-07-29	22.8	"NO"
2011-07-30	23	"NO"
2011-07-31	22.4	"NO"
2011-08-01	23.8	"NO"
2011-08-02	24.4	"NO"
2011-08-03	23.1	"NO"
2011-08-04	23	"NO"
2011-08-05	23.9	"NO"
2011-08-06	24.5	"NO"
2011-08-07	22.9	"NO"
2011-08-08	23.6	"NO"
2011-08-09	21.4	"NO"
2011-08-10	21.3	"NO"
2011-08-11	23	"NO"
2011-08-12	22.7	"NO"
2011-08-13	23.2	"NO"
2011-08-14	23.3	"NO"
2011-08-15	23.7	"NO"
2011-08-16	22.2	"NO"
2011-08-17	22.3	"NO"
2011-08-18	23.6	"NO"
2011-08-19	23.3	"NO"
2011-08-20	22.3	"NO"
2011-08-21	23.7	"NO"
2011-08-22	24.2	"NO"
2011-08-23	23.9	"NO"
2011-08-24	22.5	"NO"
2011-08-25	23	"NO"
2011-08-26	24.6	"NO"
2011-08-27	22.6	"NO"
2011-08-28	23.5	"NO"
2011-08-29	23.8	"NO"
2011-08-30	24.3	"NO"
2011-08-31	25.3	"NO"
2011-09-01	22.3	"NO"
2011-09-02	23.4	"NO"
2011-09-03	24.1	"NO"
2011-09-04	22.2	"NO"
2011-09-05	22.9	"NO"
2011-09-06	24.5	"NO"
2011-09-07	22.1	"NO"
2011-09-08	23.8	"NO"
2011-09-09	23.1	"NO"
2011-09-10	23.4	"NO"
2011-09-11	23.1	"NO"
2011-09-12	24.7	"NO"
2011-09-13	21.9	"NO"
2011-09-14	23.5	"NO"
2011-09-15	22.3	"NO"
2011-09-16	22.5	"NO"
2011-09-17	21.6	"NO"
2011-09-18	23.3	"NO"
2011-09-19	23.4	"NO"
2011-09-20	22.9	"NO"
2011-09-21	23	"NO"
2011-09-22	24.5	"NO"
2011-09-23	23.9	"NO"
2011-09-24	24	"NO"
2011-09-25	23.0570839227259	"SI"
2011-09-26	23.3	"NO"
2011-09-27	23.1	"NO"
2011-09-28	24	"NO"
2011-09-29	21.7	"NO"
2011-09-30	23.1	"NO"
2011-10-01	25.1	"NO"
2011-10-02	23.9	"NO"
2011-10-03	24.8	"NO"
2011-10-04	24.2	"NO"
2011-10-05	21.7	"NO"
2011-10-06	23.7	"NO"
2011-10-07	24	"NO"
2011-10-08	24.7	"NO"
2011-10-09	23.7	"NO"
2011-10-10	23.4	"NO"
2011-10-11	23.6	"NO"
2011-10-12	23.9	"NO"
2011-10-13	23.3	"NO"
2011-10-14	23.1	"NO"
2011-10-15	22.9	"NO"
2011-10-16	22.8	"NO"
2011-10-17	22.8	"NO"
2011-10-18	22	"NO"
2011-10-19	22.5	"NO"
2011-10-20	22.6	"NO"
2011-10-21	22.2	"NO"
2011-10-22	20.6	"NO"
2011-10-23	20.8	"NO"
2011-10-24	22.3	"NO"
2011-10-25	23.8	"NO"
2011-10-26	23.5	"NO"
2011-10-27	23.3	"NO"
2011-10-28	24.5	"NO"
2011-10-29	23.4	"NO"
2011-10-30	23.1	"NO"
2011-10-31	22.9	"NO"
2011-11-01	22.7	"NO"
2011-11-02	23.7	"NO"
2011-11-03	24.2	"NO"
2011-11-04	23.9	"NO"
2011-11-05	23.3	"NO"
2011-11-06	24.2	"NO"
2011-11-07	24.5	"NO"
2011-11-08	23.6	"NO"
2011-11-09	22.1	"NO"
2011-11-10	23.6	"NO"
2011-11-11	23.9	"NO"
2011-11-12	23.9	"NO"
2011-11-13	24.2	"NO"
2011-11-14	22.4	"NO"
2011-11-15	23.3	"NO"
2011-11-16	23.6	"NO"
2011-11-17	22.3	"NO"
2011-11-18	22.5	"NO"
2011-11-19	22.9	"NO"
2011-11-20	22.8	"NO"
2011-11-21	22.4	"NO"
2011-11-22	22.6	"NO"
2011-11-23	23	"NO"
2011-11-24	23.5	"NO"
2011-11-25	23.9	"NO"
2011-11-26	23.8	"NO"
2011-11-27	24.1	"NO"
2011-11-28	24.3	"NO"
2011-11-29	23.2	"NO"
2011-11-30	23.9	"NO"
2011-12-01	22.4	"NO"
2011-12-02	22.8	"NO"
2011-12-03	22.9	"NO"
2011-12-04	22.9	"NO"
2011-12-05	23.9	"NO"
2011-12-06	22.5	"NO"
2011-12-07	22.6	"NO"
2011-12-08	23.4	"NO"
2011-12-09	22.8	"NO"
2011-12-10	24.1	"NO"
2011-12-11	24.2	"NO"
2011-12-12	23.1	"NO"
2011-12-13	23.1	"NO"
2011-12-14	24	"NO"
2011-12-15	22.8	"NO"
2011-12-16	23.1	"NO"
2011-12-17	23.3	"NO"
2011-12-18	23.4	"NO"
2011-12-19	23.8	"NO"
2011-12-20	23.5	"NO"
2011-12-21	23.1	"NO"
2011-12-22	22.9	"NO"
2011-12-23	24.1	"NO"
2011-12-24	25.1	"NO"
2011-12-25	23.1	"NO"
2011-12-26	23.5	"NO"
2011-12-27	23.5	"NO"
2011-12-28	24.3	"NO"
2011-12-29	24.2	"NO"
2011-12-30	24.3	"NO"
2011-12-31	24.5	"NO"
2012-01-01	23.5	"NO"
2012-01-02	24.1	"NO"
2012-01-03	24.8	"NO"
2012-01-04	23.7	"NO"
2012-01-05	23.5	"NO"
2012-01-06	23.3	"NO"
2012-01-07	23.7	"NO"
2012-01-08	23.4	"NO"
2012-01-09	22.9	"NO"
2012-01-10	23.4	"NO"
2012-01-11	23.3	"NO"
2012-01-12	23.3	"NO"
2012-01-13	23.6	"NO"
2012-01-14	23.6	"NO"
2012-01-15	23.7	"NO"
2012-01-16	22.7	"NO"
2012-01-17	22.7	"NO"
2012-01-18	23.3	"NO"
2012-01-19	22.9	"NO"
2012-01-20	22.2	"NO"
2012-01-21	22	"NO"
2012-01-22	23.1	"NO"
2012-01-23	22	"NO"
2012-01-24	22.2	"NO"
2012-01-25	22.9	"NO"
2012-01-26	23.3	"NO"
2012-01-27	23.2	"NO"
2012-01-28	21.9	"NO"
2012-01-29	22.3	"NO"
2012-01-30	22.2	"NO"
2012-01-31	23.1	"NO"
2012-02-01	23.1	"NO"
2012-02-02	22.6	"NO"
2012-02-03	22.9	"NO"
2012-02-04	22.8	"NO"
2012-02-05	23.1	"NO"
2012-02-06	22.7270082111494	"SI"
2012-02-07	23.9851854701793	"SI"
2012-02-08	23.0021181475523	"SI"
2012-02-09	23.5	"NO"
2012-02-10	23.6	"NO"
