"Dates"	"Value"	"Modif"
2011-01-01	83.2041173236203	"SI"
2011-01-02	82.2092515739529	"SI"
2011-01-03	81.7917597629995	"SI"
2011-01-04	82.733490702267	"SI"
2011-01-05	83.2160889640318	"SI"
2011-01-06	79	"NO"
2011-01-07	83.7966176107531	"SI"
2011-01-08	82	"NO"
2011-01-09	80.7691454841265	"SI"
2011-01-10	82.9006997120326	"SI"
2011-01-11	80.5407577550942	"SI"
2011-01-12	86	"NO"
2011-01-13	81	"NO"
2011-01-14	81	"NO"
2011-01-15	86	"NO"
2011-01-16	84	"NO"
2011-01-17	85	"NO"
2011-01-18	83	"NO"
2011-01-19	85	"NO"
2011-01-20	81	"NO"
2011-01-21	82	"NO"
2011-01-22	84	"NO"
2011-01-23	82	"NO"
2011-01-24	84	"NO"
2011-01-25	83	"NO"
2011-01-26	86	"NO"
2011-01-27	82	"NO"
2011-01-28	83	"NO"
2011-01-29	81	"NO"
2011-01-30	82	"NO"
2011-01-31	79	"NO"
2011-02-01	81	"NO"
2011-02-02	80	"NO"
2011-02-03	83	"NO"
2011-02-04	80	"NO"
2011-02-05	81	"NO"
2011-02-06	79	"NO"
2011-02-07	81	"NO"
2011-02-08	81	"NO"
2011-02-09	82	"NO"
2011-02-10	82	"NO"
2011-02-11	82	"NO"
2011-02-12	82	"NO"
2011-02-13	84	"NO"
2011-02-14	85	"NO"
2011-02-15	79	"NO"
2011-02-16	82	"NO"
2011-02-17	82	"NO"
2011-02-18	83	"NO"
2011-02-19	82	"NO"
2011-02-20	82	"NO"
2011-02-21	84	"NO"
2011-02-22	79	"NO"
2011-02-23	82	"NO"
2011-02-24	80	"NO"
2011-02-25	81	"NO"
2011-02-26	85	"NO"
2011-02-27	80	"NO"
2011-02-28	82	"NO"
2011-03-01	84	"NO"
2011-03-02	89	"NO"
2011-03-03	87	"NO"
2011-03-04	82	"NO"
2011-03-05	84	"NO"
2011-03-06	81	"NO"
2011-03-07	82	"NO"
2011-03-08	82	"NO"
2011-03-09	90	"NO"
2011-03-10	87	"NO"
2011-03-11	89	"NO"
2011-03-12	88	"NO"
2011-03-13	85	"NO"
2011-03-14	81	"NO"
2011-03-15	83	"NO"
2011-03-16	86	"NO"
2011-03-17	85	"NO"
2011-03-18	87	"NO"
2011-03-19	84	"NO"
2011-03-20	85	"NO"
2011-03-21	88	"NO"
2011-03-22	89	"NO"
2011-03-23	82	"NO"
2011-03-24	86	"NO"
2011-03-25	85	"NO"
2011-03-26	88	"NO"
2011-03-27	87	"NO"
2011-03-28	85	"NO"
2011-03-29	87	"NO"
2011-03-30	86	"NO"
2011-03-31	86	"NO"
2011-04-01	81.990306461612	"SI"
2011-04-02	81.5927416573846	"SI"
2011-04-03	81.6276741177044	"SI"
2011-04-04	80.2335696873209	"SI"
2011-04-05	80.1646054362261	"SI"
2011-04-06	87	"NO"
2011-04-07	84.806299400952	"SI"
2011-04-08	88	"NO"
2011-04-09	83.0370167391033	"SI"
2011-04-10	84.8173935355239	"SI"
2011-04-11	81.1303245093008	"SI"
2011-04-12	82	"NO"
2011-04-13	82	"NO"
2011-04-14	82.7162746863991	"SI"
2011-04-15	80.9024943399039	"SI"
2011-04-16	89	"NO"
2011-04-17	84	"NO"
2011-04-18	84.6357347760568	"SI"
2011-04-19	84.1046439058728	"SI"
2011-04-20	83	"NO"
2011-04-21	84.4146240455048	"SI"
2011-04-22	87	"NO"
2011-04-23	82	"NO"
2011-04-24	82.149689728216	"SI"
2011-04-25	84.350120097952	"SI"
2011-04-26	83.1857675485811	"SI"
2011-04-27	81.550014894837	"SI"
2011-04-28	82.6607839249033	"SI"
2011-04-29	81.550014894837	"SI"
2011-04-30	82.6607839249033	"SI"
2011-05-01	83.4590916573149	"SI"
2011-05-02	80.8125305841458	"SI"
2011-05-03	78.8356397282782	"SI"
2011-05-04	79.9398318352108	"SI"
2011-05-05	82	"NO"
2011-05-06	80.9536353698836	"SI"
2011-05-07	80.1386635000684	"SI"
2011-05-08	83	"NO"
2011-05-09	85	"NO"
2011-05-10	81.6977495916585	"SI"
2011-05-11	85	"NO"
2011-05-12	86	"NO"
2011-05-13	86.7608551788081	"SI"
2011-05-14	81.993779293724	"SI"
2011-05-15	84	"NO"
2011-05-16	90	"NO"
2011-05-17	88	"NO"
2011-05-18	83.2271462531402	"SI"
2011-05-19	81.4279455345813	"SI"
2011-05-20	82.9894535440324	"SI"
2011-05-21	84.5878384888988	"SI"
2011-05-22	88	"NO"
2011-05-23	81.7984929396495	"SI"
2011-05-24	80.8032166844873	"SI"
2011-05-25	88	"NO"
2011-05-26	82.5104330749063	"SI"
2011-05-27	82.3306325283416	"SI"
2011-05-28	88	"NO"
2011-05-29	85	"NO"
2011-05-30	81.9807059371147	"SI"
2011-05-31	88	"NO"
2011-06-01	86	"NO"
2011-06-02	84.8173935355239	"SI"
2011-06-03	83.9146867174878	"SI"
2011-06-04	80.8032166844873	"SI"
2011-06-05	88	"NO"
2011-06-06	81.4557169994567	"SI"
2011-06-07	82.691413288779	"SI"
2011-06-08	82	"NO"
2011-06-09	82.8366931978621	"SI"
2011-06-10	81.324143040794	"SI"
2011-06-11	88.9164072104528	"SI"
2011-06-12	82.8366931978621	"SI"
2011-06-13	76.9273056699922	"SI"
2011-06-14	79.6349551105269	"SI"
2011-06-15	82.0332378875041	"SI"
2011-06-16	88	"NO"
2011-06-17	81.1303245093008	"SI"
2011-06-18	83.426330667703	"SI"
2011-06-19	85.1443466852044	"SI"
2011-06-20	90	"NO"
2011-06-21	82.202610529952	"SI"
2011-06-22	83.1970837379463	"SI"
2011-06-23	83.4383145221592	"SI"
2011-06-24	89	"NO"
2011-06-25	84.6252404692766	"SI"
2011-06-26	83.4590916573149	"SI"
2011-06-27	84	"NO"
2011-06-28	79.9140181106696	"SI"
2011-06-29	80.4246664200335	"SI"
2011-06-30	88	"NO"
2011-07-01	82	"NO"
2011-07-02	85	"NO"
2011-07-03	82	"NO"
2011-07-04	83	"NO"
2011-07-05	82	"NO"
2011-07-06	86	"NO"
2011-07-07	85	"NO"
2011-07-08	78.3935147815906	"SI"
2011-07-09	80.0507108698494	"SI"
2011-07-10	82	"NO"
2011-07-11	79	"NO"
2011-07-12	88	"NO"
2011-07-13	88	"NO"
2011-07-14	86	"NO"
2011-07-15	79	"NO"
2011-07-16	83	"NO"
2011-07-17	87	"NO"
2011-07-18	82	"NO"
2011-07-19	80.5549845760242	"SI"
2011-07-20	83	"NO"
2011-07-21	80.1646054362261	"SI"
2011-07-22	80.0204851087644	"SI"
2011-07-23	81	"NO"
2011-07-24	79	"NO"
2011-07-25	80.5230360597433	"SI"
2011-07-26	85	"NO"
2011-07-27	82.8609022220503	"SI"
2011-07-28	84	"NO"
2011-07-29	83	"NO"
2011-07-30	89	"NO"
2011-07-31	82	"NO"
2011-08-01	83	"NO"
2011-08-02	83	"NO"
2011-08-03	85	"NO"
2011-08-04	82	"NO"
2011-08-05	77	"NO"
2011-08-06	77	"NO"
2011-08-07	82	"NO"
2011-08-08	78	"NO"
2011-08-09	79	"NO"
2011-08-10	83	"NO"
2011-08-11	80	"NO"
2011-08-12	90	"NO"
2011-08-13	81	"NO"
2011-08-14	87	"NO"
2011-08-15	86	"NO"
2011-08-16	86	"NO"
2011-08-17	90	"NO"
2011-08-18	84	"NO"
2011-08-19	86	"NO"
2011-08-20	81	"NO"
2011-08-21	80	"NO"
2011-08-22	81	"NO"
2011-08-23	86	"NO"
2011-08-24	85	"NO"
2011-08-25	84	"NO"
2011-08-26	81	"NO"
2011-08-27	79	"NO"
2011-08-28	89	"NO"
2011-08-29	80	"NO"
2011-08-30	83	"NO"
2011-08-31	84	"NO"
2011-09-01	83.4590916573149	"SI"
2011-09-02	83	"NO"
2011-09-03	85	"NO"
2011-09-04	80	"NO"
2011-09-05	78	"NO"
2011-09-06	83.0112555876182	"SI"
2011-09-07	77	"NO"
2011-09-08	82	"NO"
2011-09-09	86	"NO"
2011-09-10	83	"NO"
2011-09-11	80	"NO"
2011-09-12	81.3032673332738	"SI"
2011-09-13	90	"NO"
2011-09-14	83	"NO"
2011-09-15	83	"NO"
2011-09-16	87.5874097078517	"SI"
2011-09-17	84	"NO"
2011-09-18	87	"NO"
2011-09-19	83	"NO"
2011-09-20	87	"NO"
2011-09-21	79	"NO"
2011-09-22	83.0112555876182	"SI"
2011-09-23	85	"NO"
2011-09-24	84.1248425021774	"SI"
2011-09-25	81	"NO"
2011-09-26	84	"NO"
2011-09-27	80	"NO"
2011-09-28	83.0261342047307	"SI"
2011-09-29	83	"NO"
2011-09-30	83	"NO"
2011-10-01	82	"NO"
2011-10-02	81	"NO"
2011-10-03	83	"NO"
2011-10-04	81	"NO"
2011-10-05	81	"NO"
2011-10-06	86	"NO"
2011-10-07	83	"NO"
2011-10-08	83	"NO"
2011-10-09	82	"NO"
2011-10-10	81	"NO"
2011-10-11	81	"NO"
2011-10-12	79	"NO"
2011-10-13	80	"NO"
2011-10-14	82	"NO"
2011-10-15	79	"NO"
2011-10-16	82	"NO"
2011-10-17	86	"NO"
2011-10-18	85	"NO"
2011-10-19	78	"NO"
2011-10-20	85.5711177670047	"SI"
2011-10-21	81	"NO"
2011-10-22	81	"NO"
2011-10-23	81	"NO"
2011-10-24	86	"NO"
2011-10-25	84	"NO"
2011-10-26	87	"NO"
2011-10-27	83	"NO"
2011-10-28	87	"NO"
2011-10-29	84	"NO"
2011-10-30	90	"NO"
2011-10-31	86	"NO"
2011-11-01	82.8289523217062	"SI"
2011-11-02	83	"NO"
2011-11-03	83.4590916573149	"SI"
2011-11-04	88	"NO"
2011-11-05	84	"NO"
2011-11-06	85	"NO"
2011-11-07	85	"NO"
2011-11-08	82	"NO"
2011-11-09	81	"NO"
2011-11-10	83	"NO"
2011-11-11	83	"NO"
2011-11-12	86	"NO"
2011-11-13	86	"NO"
2011-11-14	86	"NO"
2011-11-15	88	"NO"
2011-11-16	83	"NO"
2011-11-17	83	"NO"
2011-11-18	82	"NO"
2011-11-19	83	"NO"
2011-11-20	84	"NO"
2011-11-21	84	"NO"
2011-11-22	83	"NO"
2011-11-23	80	"NO"
2011-11-24	84	"NO"
2011-11-25	82	"NO"
2011-11-26	86	"NO"
2011-11-27	86	"NO"
2011-11-28	88	"NO"
2011-11-29	84	"NO"
2011-11-30	85	"NO"
2011-12-01	81	"NO"
2011-12-02	79	"NO"
2011-12-03	81	"NO"
2011-12-04	78	"NO"
2011-12-05	83	"NO"
2011-12-06	87	"NO"
2011-12-07	87	"NO"
2011-12-08	86	"NO"
2011-12-09	86	"NO"
2011-12-10	87	"NO"
2011-12-11	86	"NO"
2011-12-12	86	"NO"
2011-12-13	85	"NO"
2011-12-14	87	"NO"
2011-12-15	85	"NO"
2011-12-16	84	"NO"
2011-12-17	85	"NO"
2011-12-18	86	"NO"
2011-12-19	84	"NO"
2011-12-20	82	"NO"
2011-12-21	84	"NO"
2011-12-22	81	"NO"
2011-12-23	84	"NO"
2011-12-24	85.5709140548496	"SI"
2011-12-25	82.9894535440324	"SI"
2011-12-26	82	"NO"
2011-12-27	81.993779293724	"SI"
2011-12-28	84	"NO"
2011-12-29	83	"NO"
2011-12-30	84	"NO"
2011-12-31	83	"NO"
2012-01-01	76	"NO"
