"Dates"	"Value"	"Modif"
2011-07-23	34.3	"NO"
2011-07-24	33.2	"NO"
2011-07-25	34.2	"NO"
2011-07-26	32	"NO"
2011-07-27	32	"NO"
2011-07-28	31.6	"NO"
2011-07-29	32.8	"NO"
2011-07-30	27.8	"NO"
2011-07-31	33.2	"NO"
2011-08-01	33	"NO"
2011-08-02	34.8	"NO"
2011-08-03	32.4	"NO"
2011-08-04	33.8	"NO"
2011-08-05	34.8	"NO"
2011-08-06	36.4	"NO"
2011-08-07	34.5	"NO"
2011-08-08	35.2	"NO"
2011-08-09	32.8	"NO"
2011-08-10	34	"NO"
2011-08-11	33.2	"NO"
2011-08-12	28.4	"NO"
2011-08-13	33.2	"NO"
2011-08-14	33.4	"NO"
2011-08-15	30.6	"NO"
2011-08-16	30.8	"NO"
2011-08-17	31.6	"NO"
2011-08-18	33.2	"NO"
2011-08-19	30	"NO"
2011-08-20	33.2	"NO"
2011-08-21	32.2	"NO"
2011-08-22	33.2	"NO"
2011-08-23	31.4	"NO"
2011-08-24	32.4	"NO"
2011-08-25	33	"NO"
2011-08-26	34.4	"NO"
2011-08-27	32.8	"NO"
2011-08-28	29.4	"NO"
2011-08-29	34.2	"NO"
2011-08-30	35.2	"NO"
2011-08-31	36	"NO"
2011-09-01	33.8	"NO"
2011-09-02	33.3	"NO"
2011-09-03	30	"NO"
2011-09-04	33.2	"NO"
2011-09-05	32.8317993827961	"SI"
2011-09-06	30.7463199099871	"SI"
2011-09-07	32.4	"NO"
2011-09-08	30.4	"NO"
2011-09-09	32	"NO"
2011-09-10	30.2	"NO"
2011-09-11	33	"NO"
2011-09-12	32.6350635812401	"SI"
2011-09-13	32.3154273089732	"SI"
2011-09-14	33.4	"NO"
2011-09-15	31.2	"NO"
2011-09-16	30	"NO"
2011-09-17	33.9939257799565	"SI"
2011-09-18	30.4	"NO"
2011-09-19	31.2	"NO"
2011-09-20	30	"NO"
2011-09-21	34.1	"NO"
2011-09-22	35	"NO"
2011-09-23	34.2	"NO"
2011-09-24	30	"NO"
2011-09-25	32.4	"NO"
2011-09-26	31.2	"NO"
2011-09-27	33.3	"NO"
2011-09-28	34.2	"NO"
2011-09-29	32.3	"NO"
2011-09-30	33.3	"NO"
2011-10-01	31.2	"NO"
2011-10-02	33	"NO"
2011-10-03	32.2	"NO"
2011-10-04	29.8	"NO"
2011-10-05	32	"NO"
2011-10-06	32.2	"NO"
2011-10-07	33.2	"NO"
2011-10-08	33.2	"NO"
2011-10-09	31.6	"NO"
2011-10-10	33.6	"NO"
2011-10-11	32.2	"NO"
2011-10-12	33.6	"NO"
2011-10-13	31.6354968457379	"SI"
2011-10-14	32.6	"NO"
2011-10-15	32	"NO"
2011-10-16	32	"NO"
2011-10-17	30.2	"NO"
2011-10-18	28	"NO"
2011-10-19	31.8	"NO"
2011-10-20	32	"NO"
2011-10-21	32.6	"NO"
2011-10-22	32.8	"NO"
2011-10-23	32.8	"NO"
2011-10-24	31.8	"NO"
2011-10-25	32.6	"NO"
2011-10-26	32.2	"NO"
2011-10-27	33	"NO"
2011-10-28	30.4	"NO"
2011-10-29	31	"NO"
2011-10-30	27.8	"NO"
2011-10-31	28.6	"NO"
2011-11-01	33	"NO"
2011-11-02	34.2	"NO"
2011-11-03	33.4	"NO"
2011-11-04	32	"NO"
2011-11-05	32.4	"NO"
2011-11-06	34.4	"NO"
2011-11-07	33.2	"NO"
2011-11-08	31.2	"NO"
2011-11-09	33.2	"NO"
2011-11-10	32.4	"NO"
2011-11-11	30.8	"NO"
2011-11-12	32.2	"NO"
2011-11-13	33	"NO"
2011-11-14	32	"NO"
2011-11-15	33.4	"NO"
2011-11-16	33	"NO"
2011-11-17	32	"NO"
2011-11-18	31.2	"NO"
2011-11-19	32	"NO"
2011-11-20	31.8	"NO"
2011-11-21	32.8	"NO"
2011-11-22	33.8	"NO"
2011-11-23	33	"NO"
2011-11-24	32.6	"NO"
2011-11-25	32.6	"NO"
2011-11-26	32	"NO"
2011-11-27	31.8	"NO"
2011-11-28	30	"NO"
2011-11-29	31.2	"NO"
2011-11-30	29.2	"NO"
2011-12-01	29.2	"NO"
2011-12-02	31.2	"NO"
2011-12-03	32.6	"NO"
2011-12-04	32.8	"NO"
2011-12-05	31.4	"NO"
2011-12-06	30	"NO"
2011-12-07	29.4	"NO"
2011-12-08	30.8	"NO"
2011-12-09	32.4	"NO"
2011-12-10	32.8	"NO"
2011-12-11	31.6	"NO"
2011-12-12	31.2	"NO"
2011-12-13	32.4	"NO"
2011-12-14	32	"NO"
2011-12-15	31.4	"NO"
2011-12-16	31.6	"NO"
2011-12-17	31	"NO"
2011-12-18	31.4	"NO"
2011-12-19	32.2	"NO"
2011-12-20	31.6	"NO"
2011-12-21	32.6	"NO"
2011-12-22	33	"NO"
2011-12-23	33.4	"NO"
2011-12-24	30.6	"NO"
2011-12-25	32.4	"NO"
2011-12-26	32.2	"NO"
2011-12-27	32.3	"NO"
2011-12-28	32.4	"NO"
2011-12-29	32.3	"NO"
2011-12-30	33	"NO"
2011-12-31	32.6	"NO"
2012-01-01	33.6	"NO"
2012-01-02	33.2	"NO"
2012-01-03	31.4	"NO"
2012-01-04	28.6	"NO"
2012-01-05	32.4	"NO"
2012-01-06	32.6	"NO"
2012-01-07	33	"NO"
2012-01-08	32.4	"NO"
2012-01-09	32.6	"NO"
2012-01-10	32.2	"NO"
2012-01-11	33.4	"NO"
2012-01-12	32.4	"NO"
2012-01-13	32.2	"NO"
2012-01-14	33.2	"NO"
2012-01-15	33	"NO"
2012-01-16	33.6	"NO"
2012-01-17	33.8	"NO"
2012-01-18	33.4	"NO"
2012-01-19	33.4	"NO"
2012-01-20	33.4	"NO"
2012-01-21	33.6	"NO"
2012-01-22	33.6	"NO"
2012-01-23	33.6	"NO"
2012-01-24	33.6	"NO"
2012-01-25	33.2	"NO"
2012-01-26	33.7	"NO"
2012-01-27	33.6	"NO"
2012-01-28	33.8	"NO"
2012-01-29	33.7	"NO"
2012-01-30	34	"NO"
2012-01-31	34	"NO"
2012-02-01	34.6	"NO"
2012-02-02	34.2	"NO"
2012-02-03	33.3	"NO"
2012-02-04	33.6	"NO"
2012-02-05	31.6	"NO"
2012-02-06	31.2	"NO"
2012-02-07	34.5	"NO"
2012-02-08	33.6	"NO"
2012-02-09	32.8	"NO"
2012-02-10	34.2	"NO"
2012-02-11	33.8	"NO"
2012-02-12	32.4	"NO"
2012-02-13	33.7	"NO"
2012-02-14	33.8	"NO"
2012-02-15	34.4	"NO"
2012-02-16	34.4	"NO"
2012-02-17	34.8	"NO"
2012-02-18	34	"NO"
2012-02-19	34.2	"NO"
2012-02-20	33.2	"NO"
2012-02-21	34.6	"NO"
2012-02-22	35	"NO"
2012-02-23	34.8	"NO"
2012-02-24	35	"NO"
2012-02-25	34.4	"NO"
2012-02-26	35.4	"NO"
2012-02-27	35.2	"NO"
2012-02-28	34.1	"NO"
2012-02-29	34.8	"NO"
2012-03-01	35.4	"NO"
2012-03-02	35.8	"NO"
2012-03-03	35.8	"NO"
2012-03-04	34.6	"NO"
2012-03-05	34.8	"NO"
2012-03-06	34.3	"NO"
2012-03-07	37.4	"NO"
2012-03-08	37.2	"NO"
2012-03-09	36.8	"NO"
2012-03-10	36	"NO"
2012-03-11	37	"NO"
2012-03-12	37.2	"NO"
2012-03-13	36.6	"NO"
2012-03-14	37.4	"NO"
2012-03-15	36.8	"NO"
2012-03-16	36.4	"NO"
2012-03-17	33.4	"NO"
2012-03-18	34.3	"NO"
2012-03-19	33.6	"NO"
2012-03-20	35	"NO"
2012-03-21	32.8	"NO"
2012-03-22	35.2	"NO"
2012-03-23	35.9	"NO"
2012-03-24	33.8	"NO"
2012-03-25	35.4	"NO"
2012-03-26	33	"NO"
2012-03-27	35.6	"NO"
2012-03-28	36.2	"NO"
2012-03-29	35.2	"NO"
2012-03-30	34.4	"NO"
2012-03-31	34.7	"NO"
2012-04-01	34.4	"NO"
2012-04-02	35.2	"NO"
2012-04-03	31.2	"NO"
2012-04-04	35.6	"NO"
2012-04-05	30.5	"NO"
2012-04-06	34.6	"NO"
2012-04-07	32.2	"NO"
2012-04-08	31.6	"NO"
2012-04-09	32.8	"NO"
2012-04-10	34	"NO"
2012-04-11	34	"NO"
2012-04-12	32.8	"NO"
2012-04-13	32.7	"NO"
2012-04-14	33	"NO"
2012-04-15	33.6	"NO"
2012-04-16	35	"NO"
2012-04-17	33.8	"NO"
2012-04-18	33.7	"NO"
2012-04-19	32.8	"NO"
2012-04-20	33.3	"NO"
2012-04-21	33.4	"NO"
2012-04-22	30.2	"NO"
2012-04-23	33.6	"NO"
2012-04-24	29.3	"NO"
2012-04-25	32	"NO"
2012-04-26	34	"NO"
2012-04-27	31.3	"NO"
2012-04-28	34.8	"NO"
2012-04-29	32.4	"NO"
2012-04-30	33.8	"NO"
2012-05-01	28.6	"NO"
2012-05-02	30.4	"NO"
2012-05-03	33.4	"NO"
2012-05-04	29.6	"NO"
2012-05-05	33.7	"NO"
2012-05-06	32.8	"NO"
2012-05-07	29.2	"NO"
2012-05-08	33.4	"NO"
2012-05-09	33.6	"NO"
2012-05-10	34	"NO"
2012-05-11	32.6	"NO"
2012-05-12	32.4	"NO"
2012-05-13	33.8	"NO"
2012-05-14	30.5	"NO"
2012-05-15	33.6	"NO"
2012-05-16	34.6	"NO"
2012-05-17	34.8	"NO"
2012-05-18	30.8	"NO"
2012-05-19	32	"NO"
2012-05-20	30.3	"NO"
2012-05-21	32.7	"NO"
2012-05-22	31.2	"NO"
2012-05-23	34	"NO"
2012-05-24	33.8	"NO"
2012-05-25	27	"NO"
2012-05-26	32.8	"NO"
2012-05-27	34.6	"NO"
2012-05-28	33	"NO"
2012-05-29	33.2	"NO"
2012-05-30	29	"NO"
2012-05-31	34.4	"NO"
2012-06-01	28.8	"NO"
2012-06-02	33.6	"NO"
2012-06-03	33.4	"NO"
2012-06-04	34.2	"NO"
2012-06-05	34	"NO"
2012-06-06	34.2	"NO"
2012-06-07	35.6	"NO"
2012-06-08	30.6	"NO"
2012-06-09	33.8	"NO"
2012-06-10	36	"NO"
2012-06-11	32.8	"NO"
2012-06-12	31.4	"NO"
2012-06-13	31.6	"NO"
2012-06-14	31.2	"NO"
2012-06-15	34	"NO"
2012-06-16	30.5	"NO"
2012-06-17	33	"NO"
2012-06-18	33.1	"NO"
2012-06-19	34	"NO"
2012-06-20	33.8	"NO"
2012-06-21	28.2	"NO"
2012-06-22	34.2078185130084	"SI"
2012-06-23	33.2	"NO"
2012-06-24	30.8	"NO"
2012-06-25	33.4	"NO"
2012-06-26	29.4	"NO"
2012-06-27	33.4	"NO"
2012-06-28	31.6	"NO"
2012-06-29	33.4	"NO"
2012-06-30	31.4	"NO"
2012-07-01	31.8	"NO"
2012-07-02	34.4	"NO"
