"Dates"	"Value"	"Modif"
2011-08-10	82	"NO"
2011-08-11	83	"NO"
2011-08-12	83	"NO"
2011-08-13	83	"NO"
2011-08-14	82	"NO"
2011-08-15	88	"NO"
2011-08-16	88	"NO"
2011-08-17	87	"NO"
2011-08-18	84	"NO"
2011-08-19	91	"NO"
2011-08-20	88	"NO"
2011-08-21	88	"NO"
2011-08-22	88	"NO"
2011-08-23	92	"NO"
2011-08-24	83	"NO"
2011-08-25	88	"NO"
2011-08-26	78	"NO"
2011-08-27	83	"NO"
2011-08-28	89	"NO"
2011-08-29	83	"NO"
2011-08-30	86	"NO"
2011-08-31	91	"NO"
2011-09-01	86	"NO"
2011-09-02	89	"NO"
2011-09-03	85	"NO"
2011-09-04	83	"NO"
2011-09-05	83	"NO"
2011-09-06	90	"NO"
2011-09-07	84	"NO"
2011-09-08	87	"NO"
2011-09-09	85	"NO"
2011-09-10	83	"NO"
2011-09-11	95	"NO"
2011-09-12	87	"NO"
2011-09-13	88	"NO"
2011-09-14	85	"NO"
2011-09-15	89	"NO"
2011-09-16	90	"NO"
2011-09-17	80	"NO"
2011-09-18	83	"NO"
2011-09-19	82	"NO"
2011-09-20	90	"NO"
2011-09-21	86	"NO"
2011-09-22	89	"NO"
2011-09-23	87	"NO"
2011-09-24	87	"NO"
2011-09-25	80	"NO"
2011-09-26	87	"NO"
2011-09-27	86	"NO"
2011-09-28	79	"NO"
2011-09-29	88	"NO"
2011-09-30	83	"NO"
2011-10-01	91	"NO"
2011-10-02	84	"NO"
2011-10-03	86	"NO"
2011-10-04	84	"NO"
2011-10-05	84	"NO"
2011-10-06	87	"NO"
2011-10-07	86	"NO"
2011-10-08	83	"NO"
2011-10-09	86	"NO"
2011-10-10	85	"NO"
2011-10-11	83	"NO"
2011-10-12	77	"NO"
2011-10-13	84	"NO"
2011-10-14	77	"NO"
2011-10-15	79	"NO"
2011-10-16	81	"NO"
2011-10-17	84.4648363095238	"SI"
2011-10-18	92	"NO"
2011-10-19	80	"NO"
2011-10-20	81	"NO"
2011-10-21	84	"NO"
2011-10-22	83	"NO"
2011-10-23	80	"NO"
2011-10-24	82	"NO"
2011-10-25	85	"NO"
2011-10-26	85	"NO"
2011-10-27	83	"NO"
2011-10-28	85	"NO"
2011-10-29	84	"NO"
2011-10-30	91	"NO"
2011-10-31	91	"NO"
2011-11-01	94	"NO"
2011-11-02	81	"NO"
2011-11-03	84	"NO"
2011-11-04	86	"NO"
2011-11-05	89	"NO"
2011-11-06	85	"NO"
2011-11-07	87	"NO"
2011-11-08	88	"NO"
2011-11-09	81	"NO"
2011-11-10	88	"NO"
2011-11-11	80	"NO"
2011-11-12	81.3360294967042	"SI"
2011-11-13	86	"NO"
2011-11-14	81.899475256463	"SI"
2011-11-15	81.8609213018475	"SI"
2011-11-16	82.7350180820758	"SI"
2011-11-17	82.6850816058708	"SI"
2011-11-18	82.7732562844007	"SI"
2011-11-19	83.5916628121664	"SI"
2011-11-20	83.7158699859751	"SI"
2011-11-21	81.733822702682	"SI"
2011-11-22	84.5041639989935	"SI"
2011-11-23	83.0265199440352	"SI"
2011-11-24	79	"NO"
2011-11-25	90	"NO"
2011-11-26	86	"NO"
2011-11-27	92	"NO"
2011-11-28	82	"NO"
2011-11-29	81	"NO"
2011-11-30	82	"NO"
2011-12-01	85	"NO"
2011-12-02	87	"NO"
2011-12-03	87	"NO"
2011-12-04	81	"NO"
2011-12-05	87	"NO"
2011-12-06	91	"NO"
2011-12-07	90	"NO"
2011-12-08	88	"NO"
2011-12-09	89	"NO"
2011-12-10	88	"NO"
2011-12-11	86	"NO"
2011-12-12	85	"NO"
2011-12-13	84	"NO"
2011-12-14	83	"NO"
2011-12-15	85	"NO"
2011-12-16	83	"NO"
2011-12-17	84	"NO"
2011-12-18	90	"NO"
2011-12-19	85	"NO"
2011-12-20	84	"NO"
2011-12-21	79	"NO"
2011-12-22	83	"NO"
2011-12-23	84	"NO"
2011-12-24	88	"NO"
2011-12-25	80	"NO"
2011-12-26	85	"NO"
2011-12-27	85	"NO"
2011-12-28	87	"NO"
2011-12-29	87	"NO"
2011-12-30	85	"NO"
2011-12-31	86	"NO"
2012-01-01	80	"NO"
2012-01-02	83	"NO"
2012-01-03	82	"NO"
2012-01-04	82	"NO"
2012-01-05	82	"NO"
2012-01-06	89	"NO"
2012-01-07	77	"NO"
2012-01-08	85	"NO"
2012-01-09	82	"NO"
2012-01-10	84	"NO"
2012-01-11	83	"NO"
2012-01-12	83	"NO"
2012-01-13	86	"NO"
2012-01-14	85	"NO"
2012-01-15	83	"NO"
2012-01-16	83	"NO"
2012-01-17	85	"NO"
2012-01-18	89	"NO"
2012-01-19	85	"NO"
2012-01-20	79	"NO"
2012-01-21	83	"NO"
2012-01-22	78	"NO"
2012-01-23	83	"NO"
2012-01-24	78	"NO"
2012-01-25	79	"NO"
2012-01-26	85	"NO"
2012-01-27	80	"NO"
2012-01-28	82	"NO"
2012-01-29	80	"NO"
2012-01-30	81	"NO"
2012-01-31	82	"NO"
2012-02-01	82	"NO"
2012-02-02	83	"NO"
2012-02-03	73	"NO"
2012-02-04	88	"NO"
2012-02-05	86	"NO"
2012-02-06	82	"NO"
2012-02-07	81	"NO"
2012-02-08	85	"NO"
2012-02-09	79	"NO"
2012-02-10	81	"NO"
2012-02-11	84	"NO"
2012-02-12	79	"NO"
2012-02-13	82	"NO"
2012-02-14	81	"NO"
2012-02-15	81	"NO"
